"RelativePath","Length","LastWriteTime","FullName"
"Euru_TOS_GITHUB\04_AGENTES\05_EXECUTION_ORCHESTRATOR\BRIEFING_FINAL.md","2280","2026-04-05T12:30:50.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\05_EXECUTION_ORCHESTRATOR\BRIEFING_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\05_EXECUTION_ORCHESTRATOR\EURU_AGENTS_EXECUTION_ORCHESTRATOR_PROMPT_OFFICIAL_v1.0.md","602","2026-04-12T22:30:03.0161343Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\05_EXECUTION_ORCHESTRATOR\EURU_AGENTS_EXECUTION_ORCHESTRATOR_PROMPT_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\04_AGENTES\05_EXECUTION_ORCHESTRATOR\OUTPUT_FORMAT_FINAL.md","2561","2026-04-05T12:32:58.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\05_EXECUTION_ORCHESTRATOR\OUTPUT_FORMAT_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\05_EXECUTION_ORCHESTRATOR\PROMPT_REVISADO.md","526","2026-04-05T12:11:44.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\05_EXECUTION_ORCHESTRATOR\PROMPT_REVISADO.md"
"Euru_TOS_GITHUB\04_AGENTES\06_DEVOPS_GUARDIAO\06_DEVOPS_GUARDIAO_PROMPT_REVISADO.docx","10824","2026-04-05T13:20:28.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\06_DEVOPS_GUARDIAO\06_DEVOPS_GUARDIAO_PROMPT_REVISADO.docx"
"Euru_TOS_GITHUB\04_AGENTES\06_DEVOPS_GUARDIAO\BRIEFING_FINAL.md","2045","2026-04-05T12:34:32.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\06_DEVOPS_GUARDIAO\BRIEFING_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\06_DEVOPS_GUARDIAO\EURU_AGENTS_DEVOPS_GUARDIAO_PROMPT_OFFICIAL_v1.0.md","5518","2026-04-11T10:09:14.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\06_DEVOPS_GUARDIAO\EURU_AGENTS_DEVOPS_GUARDIAO_PROMPT_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\04_AGENTES\06_DEVOPS_GUARDIAO\OUTPUT_FORMAT_FINAL.md","2052","2026-04-05T12:35:54.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\06_DEVOPS_GUARDIAO\OUTPUT_FORMAT_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\07_JOURNAL_AUDITOR\07_JOURNAL_AUDITOR_PROMPT_REVISADO.docx","10868","2026-04-05T13:22:06.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\07_JOURNAL_AUDITOR\07_JOURNAL_AUDITOR_PROMPT_REVISADO.docx"
"Euru_TOS_GITHUB\04_AGENTES\07_JOURNAL_AUDITOR\BRIEFING_FINAL.md","1973","2026-04-05T12:36:56.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\07_JOURNAL_AUDITOR\BRIEFING_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\07_JOURNAL_AUDITOR\EURU_AGENTS_JOURNAL_AUDITOR_PROMPT_OFFICIAL_v1.0.md","5491","2026-04-11T10:09:14.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\07_JOURNAL_AUDITOR\EURU_AGENTS_JOURNAL_AUDITOR_PROMPT_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\04_AGENTES\07_JOURNAL_AUDITOR\OUTPUT_FORMAT_FINAL.md","2117","2026-04-05T12:37:54.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\07_JOURNAL_AUDITOR\OUTPUT_FORMAT_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\08_SCORE_ENGINE\BRIEFING_FINAL.md","1650","2026-04-05T12:38:48.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\08_SCORE_ENGINE\BRIEFING_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\08_SCORE_ENGINE\EURU_AGENTS_SCORE_ENGINE_PROMPT_OFFICIAL_v1.0.md","582","2026-04-12T22:30:03.0181335Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\08_SCORE_ENGINE\EURU_AGENTS_SCORE_ENGINE_PROMPT_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\04_AGENTES\08_SCORE_ENGINE\OUTPUT_FORMAT_FINAL.md","2159","2026-04-05T12:39:44.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\08_SCORE_ENGINE\OUTPUT_FORMAT_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\08_SCORE_ENGINE\PROMPT_REVISADO.md","1334","2026-04-05T12:12:24.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\08_SCORE_ENGINE\PROMPT_REVISADO.md"
"Euru_TOS_GITHUB\04_AGENTES\08_WATCHDOG\08_WATCHDOG_PROMPT_REVISADO.txt","6920","2026-04-05T13:28:30.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\08_WATCHDOG\08_WATCHDOG_PROMPT_REVISADO.txt"
"Euru_TOS_GITHUB\04_AGENTES\08_WATCHDOG\BRIEFING_FINAL.md","1637","2026-04-05T12:43:20.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\08_WATCHDOG\BRIEFING_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\08_WATCHDOG\EURU_AGENTS_WATCHDOG_PROMPT_OFFICIAL_v1.0.md","574","2026-04-12T22:30:03.0211375Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\08_WATCHDOG\EURU_AGENTS_WATCHDOG_PROMPT_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\04_AGENTES\08_WATCHDOG\OUTPUT_FORMAT_FINAL.md","2130","2026-04-05T12:44:34.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\08_WATCHDOG\OUTPUT_FORMAT_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\09_MAC_PLAYBOOK_ANALYST\BRIEFING_FINAL.md","2087","2026-04-05T12:40:52.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\09_MAC_PLAYBOOK_ANALYST\BRIEFING_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\09_MAC_PLAYBOOK_ANALYST\EURU_AGENTS_MAC_PLAYBOOK_ANALYST_PROMPT_OFFICIAL_v1.0.md","598","2026-04-12T22:30:03.0231310Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\09_MAC_PLAYBOOK_ANALYST\EURU_AGENTS_MAC_PLAYBOOK_ANALYST_PROMPT_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\04_AGENTES\09_MAC_PLAYBOOK_ANALYST\OUTPUT_FORMAT_FINAL.md","3097","2026-04-05T12:42:18.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\09_MAC_PLAYBOOK_ANALYST\OUTPUT_FORMAT_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\09_MAC_PLAYBOOK_ANALYST\PROMPT_REVISADO.md","1382","2026-04-05T12:13:02.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\09_MAC_PLAYBOOK_ANALYST\PROMPT_REVISADO.md"
"Euru_TOS_GITHUB\04_AGENTES\11_QUALITY_CONTROL\BRIEFING_FINAL.md","2902","2026-04-11T10:09:14.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\11_QUALITY_CONTROL\BRIEFING_FINAL.md"
"Euru_TOS_GITHUB\04_AGENTES\11_QUALITY_CONTROL\EURU_AGENTS_QUALITY_CONTROL_PROMPT_OFFICIAL_v1.0.md","2884","2026-04-11T10:09:14.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\11_QUALITY_CONTROL\EURU_AGENTS_QUALITY_CONTROL_PROMPT_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\04_AGENTES\11_QUALITY_CONTROL\OUTPUT_FORMAT_FINAL.md","2913","2026-04-11T10:09:14.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\04_AGENTES\11_QUALITY_CONTROL\OUTPUT_FORMAT_FINAL.md"
"Euru_TOS_GITHUB\05_PROMPTS\EURU_OPERATIONS_PROMPT_DailyOperation_OFFICIAL_v1.0.md","2579","2026-04-11T10:09:26.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\05_PROMPTS\EURU_OPERATIONS_PROMPT_DailyOperation_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\05_PROMPTS\EURU_OPERATIONS_PROMPT_PostTrade_OFFICIAL_v1.0.md","2115","2026-04-11T10:09:26.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\05_PROMPTS\EURU_OPERATIONS_PROMPT_PostTrade_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\05_PROMPTS\EURU_OPERATIONS_PROMPT_PreTrade_OFFICIAL_v1.0.md","2124","2026-04-11T10:09:26.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\05_PROMPTS\EURU_OPERATIONS_PROMPT_PreTrade_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\05_PROMPTS\EURU_OPERATIONS_PROMPT_WeeklyReview_OFFICIAL_v1.0.md","3173","2026-04-11T10:09:26.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\05_PROMPTS\EURU_OPERATIONS_PROMPT_WeeklyReview_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\05_PROMPTS\MASTER_PROMPT_EURU_REVISADO.docx","19017","2026-04-05T13:33:00.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\05_PROMPTS\MASTER_PROMPT_EURU_REVISADO.docx"
"Euru_TOS_GITHUB\05_PROMPTS\PROMPT_DAILY_OPERATION.md","4736","2026-04-05T14:47:58.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\05_PROMPTS\PROMPT_DAILY_OPERATION.md"
"Euru_TOS_GITHUB\05_PROMPTS\PROMPT_POST_TRADE.md","4907","2026-04-05T14:48:42.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\05_PROMPTS\PROMPT_POST_TRADE.md"
"Euru_TOS_GITHUB\05_PROMPTS\PROMPT_PRE_TRADE.md","4690","2026-04-05T14:48:16.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\05_PROMPTS\PROMPT_PRE_TRADE.md"
"Euru_TOS_GITHUB\05_PROMPTS\PROMPT_WEEKLY_REVIEW.md","6247","2026-04-05T14:50:00.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\05_PROMPTS\PROMPT_WEEKLY_REVIEW.md"
"Euru_TOS_GITHUB\06_RISCO_E_EXECUCAO\EURU_RISK_FRAMEWORK_RiskMatrix_OFFICIAL_v1.0.md","2654","2026-04-11T10:09:26.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\06_RISCO_E_EXECUCAO\EURU_RISK_FRAMEWORK_RiskMatrix_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\06_RISCO_E_EXECUCAO\EURU_RISK_POLICY_ExitPolicy_OFFICIAL_v1.0.md","3825","2026-04-11T10:09:26.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\06_RISCO_E_EXECUCAO\EURU_RISK_POLICY_ExitPolicy_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\06_RISCO_E_EXECUCAO\RISK_MATRIX.md","15508","2026-04-05T14:42:48.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\06_RISCO_E_EXECUCAO\RISK_MATRIX.md"
"Euru_TOS_GITHUB\07_OPERACAO\CHECKLIST_PRE_TRADE_v2.txt","7562","2026-04-05T13:46:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\07_OPERACAO\CHECKLIST_PRE_TRADE_v2.txt"
"Euru_TOS_GITHUB\07_OPERACAO\EURU_OPERATIONS_POLICY_ReadOnlyMode_OFFICIAL_v1.0.md","3472","2026-04-11T10:09:26.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\07_OPERACAO\EURU_OPERATIONS_POLICY_ReadOnlyMode_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\07_OPERACAO\EURU_OPERATIONS_RUNBOOK_DocumentalBacklog_OFFICIAL_v1.0.md","8102","2026-04-11T10:09:26.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\07_OPERACAO\EURU_OPERATIONS_RUNBOOK_DocumentalBacklog_OFFICIAL_v1.0.md"
"Euru_TOS_GITHUB\07_OPERACAO\MODO_READ_ONLY.txt","8392","2026-04-05T14:02:18.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\07_OPERACAO\MODO_READ_ONLY.txt"
"Euru_TOS_GITHUB\07_OPERACAO\Politica_Saida_Completa_Euru.txt","6124","2026-04-03T16:47:30.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\07_OPERACAO\Politica_Saida_Completa_Euru.txt"
"Euru_TOS_GITHUB\07_OPERACAO\SIMULATE_SETUP.md","19191","2026-04-05T14:53:22.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\07_OPERACAO\SIMULATE_SETUP.md"
"Euru_TOS_GITHUB\07_OPERACAO\SOP_DIARIO_v2.txt","9744","2026-04-05T13:45:32.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\07_OPERACAO\SOP_DIARIO_v2.txt"
"Euru_TOS_GITHUB\07_OPERACAO\SOP_SEMANAL.txt","10130","2026-04-05T14:01:28.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\07_OPERACAO\SOP_SEMANAL.txt"
"Euru_TOS_GITHUB\07_OPERACAO\Teste_Integrado_Pipeline.txt","7440","2026-04-05T14:02:40.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\07_OPERACAO\Teste_Integrado_Pipeline.txt"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-09.md","7243","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-09.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-10.md","11220","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-10.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-11.md","15958","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-11.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_001.md","12250","2026-04-12T19:29:52.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_001.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_002.md","11187","2026-04-12T19:29:52.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_002.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_003.md","16872","2026-04-12T19:29:52.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_003.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\Template_JOURNAL.docx","21484","2026-04-02T05:52:36.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\JOURNAL_TRADES\Template_JOURNAL.docx"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-06.md","7625","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-06.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-07.md","7625","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-07.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-08.md","7625","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-08.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-09.md","7625","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-09.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-10.md","7625","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-10.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-13.md","6660","2026-04-13T00:00:14.8746718Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-13.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\LEARNING_PREFLIGHT_REPORT_2026-04-12_233305.md","628","2026-04-12T21:33:05.0296843Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\LEARNING_PREFLIGHT_REPORT_2026-04-12_233305.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\LEARNING_PREFLIGHT_REPORT_2026-04-12_234947.md","628","2026-04-12T21:49:47.3869309Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\LEARNING_PREFLIGHT_REPORT_2026-04-12_234947.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\LEARNING_REPORT_2026-04-12.md","2100","2026-04-12T21:49:47.4749299Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\LEARNING_REPORT_2026-04-12.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCHEMA_VALIDATION_REPORT_2026-04-12.md","3218","2026-04-12T21:49:47.3869309Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCHEMA_VALIDATION_REPORT_2026-04-12.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\Scorecard Di#U00e1rio do Euru.docx","16803","2026-04-01T05:07:46.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\Scorecard Di#U00e1rio do Euru.docx"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-01.md","2698","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-01.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-02.md","7413","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-02.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-03.md","7789","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-03.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-04.md","17656","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-04.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-05.md","17564","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-05.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-06.md","17265","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-06.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-07.md","17503","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-07.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-08.md","17135","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-08.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-09.md","17533","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-09.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-10.md","17242","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-10.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-11.md","17462","2026-04-12T19:30:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-11.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-13.md","17186","2026-04-13T05:00:14.5350600Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-13.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\FRIDAY_CYCLE_REPORTS\FRIDAY_CYCLE_REPORT_2026-04-12_232419.md","1333","2026-04-12T21:24:19.1943407Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\FRIDAY_CYCLE_REPORTS\FRIDAY_CYCLE_REPORT_2026-04-12_232419.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\FRIDAY_CYCLE_REPORTS\FRIDAY_CYCLE_REPORT_2026-04-12_232819.md","3142","2026-04-12T21:28:19.8341621Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\FRIDAY_CYCLE_REPORTS\FRIDAY_CYCLE_REPORT_2026-04-12_232819.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\FRIDAY_CYCLE_REPORTS\FRIDAY_CYCLE_REPORT_2026-04-12_233305.md","5897","2026-04-12T21:33:05.1221411Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\FRIDAY_CYCLE_REPORTS\FRIDAY_CYCLE_REPORT_2026-04-12_233305.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\FRIDAY_CYCLE_REPORTS\FRIDAY_CYCLE_REPORT_2026-04-12_234947.md","4716","2026-04-12T21:49:47.4769330Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\FRIDAY_CYCLE_REPORTS\FRIDAY_CYCLE_REPORT_2026-04-12_234947.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCORECARDS\SCORECARD_system_euru_tos_2026-W15.md","1694","2026-04-12T21:49:47.4759327Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\SCORECARDS\SCORECARDS\SCORECARD_system_euru_tos_2026-W15.md"
"Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\WATCHLISTS\EURU_DATA_WATCHLIST_OfficialWatchlist_OFFICIAL_v1.2.md","8168","2026-04-11T11:48:24.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_GITHUB\08_DADOS_E_JOURNAL\WATCHLISTS\EURU_DATA_WATCHLIST_OfficialWatchlist_OFFICIAL_v1.2.md"
